819,1835,837,2
820,1152,497,2
821,2365,1026,2
822,2105,891,2
823,2657,1168,2
824,1302,569,2
825,1096,468,2
826,1056,450,2
827,2597,1139,6
828,1843,838,2
829,3669,1651,2
830,1267,559,2
831,1244,541,2
832,1506,668,2
833,932,428,2
834,1340,595,2
835,1662,743,2
836,2310,997,2
837,418,189,2
838,883,405,2
839,2678,1171,2
840,566,244,2
841,1057,449,2
842,1054,448,2
843,1386,613,2
844,1059,451,2
845,2096,890,2
846,1827,841,2
847,1055,450,2
848,755,342,2
849,1698,760,2
850,745,335,2
851,1328,589,2
852,1343,593,2
853,2883,1280,2
854,3070,1360,2
855,2006,911,2
856,2199,940,2
857,1796,814,2
858,933,425,2
859,1439,640,2
860,803,359,2
861,1142,493,2
862,968,444,2
863,2294,992,2
864,1106,474,2
865,1798,813,2
866,1497,674,2
867,1097,472,2
868,1754,794,2
869,1121,483,2
870,3250,1460,2
871,1042,442,2
872,1411,627,2
873,2542,1115,2
874,1730,777,2
875,1593,711,2
876,897,414,2
877,1285,561,2
878,1206,526,2
879,877,399,2
880,750,339,2
881,2376,1026,2
882,1503,672,2
883,2104,892,2
884,1707,764,2
885,547,235,2
886,1640,744,2
887,805,366,2
888,841,379,2
889,423,191,2
890,3420,1550,2
891,1776,810,2
892,2363,1026,2
893,1444,643,2
894,1413,630,2
895,1413,628,2
896,1062,453,2
897,3214,1442,2
898,1377,611,2
899,882,404,2
900,901,410,2
901,1039,442,2
902,1268,552,2
903,1648,748,2
904,1176,510,2
905,1697,780,2
906,1997,926,2
907,1450,647,2
908,1096,469,2
909,2001,927,2
910,1862,848,2
911,2123,903,2
912,3145,1403,2
913,2057,870,2
914,872,393,2
915,1346,594,2
916,2411,1051,2
917,942,429,2
918,1139,490,2
919,2161,920,2
920,3800,1718,2
921,1376,612,2
922,675,297,2
923,734,330,2
924,606,263,2
925,2816,1240,2
926,1598,715,2
927,1666,753,2
928,465,215,2
929,844,386,2
930,1839,834,2
931,951,433,2
932,1517,678,2
933,2866,1262,2
934,1464,656,2
935,1551,696,2
936,892,405,2
